lag,tipo,corr,sku
4,Livianos,0.0,afloja
4,Menores,0.6445419482389855,afloja
4,Pesados,0.0,afloja
4,Remolques y SemiR,0.6495851851716657,afloja
5,Hibridos y Electricos,0.0,afloja
5,Livianos,0.0,afloja
5,Menores,0.0,afloja
5,Pesados,0.0,afloja
5,Remolques y SemiR,0.0,afloja
6,Hibridos y Electricos,0.0,afloja
6,Livianos,0.0,afloja
6,Menores,0.0,afloja
6,Pesados,0.0,afloja
6,Remolques y SemiR,0.0,afloja
7,Hibridos y Electricos,0.0,afloja
7,Livianos,0.0,afloja
7,Menores,0.0,afloja
7,Pesados,0.0,afloja
7,Remolques y SemiR,0.0,afloja
0,Hibridos y Electricos,0.0,agenda
0,Livianos,0.0,agenda
0,Menores,0.0,agenda
0,Pesados,0.0,agenda
0,Remolques y SemiR,0.0,agenda
1,Hibridos y Electricos,0.0,agenda
1,Livianos,0.0,agenda
1,Menores,0.0,agenda
1,Pesados,0.0,agenda
1,Remolques y SemiR,-0.27592507990926196,agenda
2,Hibridos y Electricos,0.0,agenda
2,Livianos,0.0,agenda
2,Menores,0.2503489884581883,agenda
2,Pesados,0.4762160833923329,agenda
2,Remolques y SemiR,0.0,agenda
3,Hibridos y Electricos,-0.18423139700654578,agenda
3,Livianos,-0.5619808535859537,agenda
3,Menores,0.0,agenda
3,Pesados,0.0,agenda
3,Remolques y SemiR,0.0,agenda
4,Hibridos y Electricos,0.0,agenda
4,Livianos,0.0,agenda
4,Menores,0.0,agenda
4,Pesados,0.0,agenda
4,Remolques y SemiR,0.0,agenda
5,Hibridos y Electricos,0.0,agenda
5,Livianos,0.0,agenda
5,Menores,0.0,agenda
5,Pesados,0.0,agenda
5,Remolques y SemiR,0.0,agenda
6,Hibridos y Electricos,0.0,agenda
6,Livianos,0.0,agenda
6,Menores,0.0,agenda
6,Pesados,0.0,agenda
6,Remolques y SemiR,0.0,agenda
7,Hibridos y Electricos,0.0,agenda
7,Livianos,0.0,agenda
7,Menores,0.0,agenda
7,Pesados,0.0,agenda
7,Remolques y SemiR,0.0,agenda
0,Hibridos y Electricos,0.0,ah-7912
0,Livianos,-0.5039603406885101,ah-7912
0,Menores,-0.3856976743255698,ah-7912
0,Pesados,-0.5121796427367893,ah-7912
0,Remolques y SemiR,0.856019325777681,ah-7912
1,Hibridos y Electricos,0.0,ah-7912
1,Livianos,0.0,ah-7912
1,Menores,0.0,ah-7912
1,Pesados,0.0,ah-7912
1,Remolques y SemiR,0.0,ah-7912
2,Hibridos y Electricos,0.0,ah-7912
2,Livianos,0.0,ah-7912
2,Menores,0.0,ah-7912
2,Pesados,0.0,ah-7912
2,Remolques y SemiR,0.0,ah-7912
3,Hibridos y Electricos,0.0,ah-7912
3,Livianos,0.0,ah-7912
3,Menores,0.0,ah-7912
3,Pesados,0.0,ah-7912
3,Remolques y SemiR,0.0,ah-7912
4,Hibridos y Electricos,0.0,ah-7912
4,Livianos,0.0,ah-7912
4,Menores,0.0,ah-7912
4,Pesados,0.0,ah-7912
4,Remolques y SemiR,0.0,ah-7912
5,Hibridos y Electricos,0.0,ah-7912
5,Livianos,0.0,ah-7912
5,Menores,0.0,ah-7912
5,Pesados,0.0,ah-7912
5,Remolques y SemiR,0.0,ah-7912
6,Hibridos y Electricos,0.0,ah-7912
6,Livianos,0.0,ah-7912
6,Menores,0.0,ah-7912
6,Pesados,0.0,ah-7912
6,Remolques y SemiR,0.0,ah-7912
7,Hibridos y Electricos,-0.4278121566219409,ah-7912
7,Livianos,0.0,ah-7912
7,Menores,0.0,ah-7912
7,Pesados,0.0,ah-7912
7,Remolques y SemiR,0.0,ah-7912
0,Hibridos y Electricos,0.0,ah-7914
0,Livianos,0.0,ah-7914
0,Menores,0.0,ah-7914
0,Pesados,0.0,ah-7914
0,Remolques y SemiR,0.0,ah-7914
1,Hibridos y Electricos,0.20322863714087405,ah-7914
1,Livianos,0.0,ah-7914
1,Menores,0.0,ah-7914
1,Pesados,0.0,ah-7914
1,Remolques y SemiR,0.0,ah-7914
2,Hibridos y Electricos,0.0,ah-7914
2,Livianos,0.0,ah-7914
2,Menores,0.0,ah-7914
2,Pesados,0.0,ah-7914
2,Remolques y SemiR,0.0,ah-7914
3,Hibridos y Electricos,0.0,ah-7914
3,Livianos,0.0,ah-7914
3,Menores,-0.49252683594873076,ah-7914
3,Pesados,0.0,ah-7914
3,Remolques y SemiR,0.0,ah-7914
4,Hibridos y Electricos,0.0,ah-7914
4,Livianos,0.0,ah-7914
4,Menores,0.0,ah-7914
4,Pesados,0.0,ah-7914
4,Remolques y SemiR,0.0,ah-7914
5,Hibridos y Electricos,0.0,ah-7914
5,Livianos,0.4011228291815967,ah-7914
5,Menores,0.0,ah-7914
5,Pesados,0.0,ah-7914
5,Remolques y SemiR,0.0,ah-7914
6,Hibridos y Electricos,0.0,ah-7914
6,Livianos,0.0,ah-7914
6,Menores,0.0,ah-7914
6,Pesados,-0.6746351811080316,ah-7914
6,Remolques y SemiR,0.0,ah-7914
7,Hibridos y Electricos,0.0,ah-7914
7,Livianos,0.0,ah-7914
7,Menores,0.0,ah-7914
7,Pesados,0.0,ah-7914
7,Remolques y SemiR,0.5452576204633054,ah-7914
0,Hibridos y Electricos,0.0,ah-79160
0,Livianos,0.760795113665058,ah-79160
0,Menores,0.0,ah-79160
0,Pesados,0.6782330340695176,ah-79160
0,Remolques y SemiR,0.0,ah-79160
1,Hibridos y Electricos,0.0,ah-79160
1,Livianos,0.0,ah-79160
1,Menores,0.0,ah-79160
1,Pesados,0.0,ah-79160
1,Remolques y SemiR,-0.6820482925847124,ah-79160
2,Hibridos y Electricos,-0.4401435674638282,ah-79160
2,Livianos,0.0,ah-79160
2,Menores,0.0,ah-79160
2,Pesados,0.0,ah-79160
2,Remolques y SemiR,0.0,ah-79160
3,Hibridos y Electricos,0.0,ah-79160
3,Livianos,0.0,ah-79160
3,Menores,0.0,ah-79160
3,Pesados,0.0,ah-79160
3,Remolques y SemiR,0.0,ah-79160
4,Hibridos y Electricos,0.0,ah-79160
4,Livianos,0.0,ah-79160
4,Menores,0.0,ah-79160
4,Pesados,0.0,ah-79160
4,Remolques y SemiR,0.0,ah-79160
5,Hibridos y Electricos,0.0,ah-79160
5,Livianos,0.0,ah-79160
5,Menores,0.0,ah-79160
5,Pesados,0.0,ah-79160
5,Remolques y SemiR,0.0,ah-79160
6,Hibridos y Electricos,0.0,ah-79160
6,Livianos,0.0,ah-79160
6,Menores,0.0,ah-79160
6,Pesados,0.0,ah-79160
6,Remolques y SemiR,0.0,ah-79160
7,Hibridos y Electricos,0.0,ah-79160
7,Livianos,0.0,ah-79160
7,Menores,-0.5354265955859995,ah-79160
7,Pesados,0.0,ah-79160
7,Remolques y SemiR,0.0,ah-79160
0,Hibridos y Electricos,0.0,aho001
0,Livianos,0.0,aho001
0,Menores,0.0,aho001
0,Pesados,0.0,aho001
0,Remolques y SemiR,0.0,aho001
1,Hibridos y Electricos,0.0,aho001
1,Livianos,0.0,aho001
1,Menores,0.0,aho001
1,Pesados,0.0,aho001
1,Remolques y SemiR,0.0,aho001
2,Hibridos y Electricos,0.0,aho001
2,Livianos,-0.3314801841787636,aho001
2,Menores,-0.17975008549749585,aho001
2,Pesados,-0.3286642935229024,aho001
2,Remolques y SemiR,0.0,aho001
3,Hibridos y Electricos,0.0,aho001
3,Livianos,0.0,aho001
3,Menores,0.0,aho001
3,Pesados,0.0,aho001
3,Remolques y SemiR,0.4334344063459374,aho001
4,Hibridos y Electricos,0.0,aho001
4,Livianos,0.0,aho001
4,Menores,0.0,aho001
4,Pesados,0.0,aho001
4,Remolques y SemiR,0.0,aho001
5,Hibridos y Electricos,0.0,aho001
5,Livianos,0.0,aho001
5,Menores,0.0,aho001
5,Pesados,0.0,aho001
5,Remolques y SemiR,0.0,aho001
6,Hibridos y Electricos,0.0,aho001
6,Livianos,0.0,aho001
6,Menores,0.0,aho001
6,Pesados,0.0,aho001
6,Remolques y SemiR,0.0,aho001
7,Hibridos y Electricos,-0.469153649272581,aho001
7,Livianos,0.0,aho001
7,Menores,0.0,aho001
7,Pesados,0.0,aho001
7,Remolques y SemiR,0.0,aho001
0,Hibridos y Electricos,0.0,ahy001
0,Livianos,0.0,ahy001
0,Menores,0.0,ahy001
0,Pesados,0.0,ahy001
0,Remolques y SemiR,0.0,ahy001
1,Hibridos y Electricos,0.0,ahy001
1,Livianos,0.0,ahy001
1,Menores,0.0,ahy001
1,Pesados,0.0,ahy001
1,Remolques y SemiR,0.0,ahy001
2,Hibridos y Electricos,0.0,ahy001
2,Livianos,0.0,ahy001
2,Menores,0.0,ahy001
2,Pesados,0.0,ahy001
2,Remolques y SemiR,0.0,ahy001
3,Hibridos y Electricos,0.0,ahy001
3,Livianos,0.0,ahy001
3,Menores,0.17867142982143466,ahy001
3,Pesados,0.0,ahy001
3,Remolques y SemiR,0.0,ahy001
4,Hibridos y Electricos,-0.49665887458387264,ahy001
4,Livianos,0.0,ahy001
4,Menores,0.0,ahy001
4,Pesados,0.0,ahy001
4,Remolques y SemiR,0.0,ahy001
5,Hibridos y Electricos,0.0,ahy001
5,Livianos,-0.1889334549532824,ahy001
5,Menores,0.0,ahy001
5,Pesados,-0.19200984595382536,ahy001
5,Remolques y SemiR,0.0,ahy001
6,Hibridos y Electricos,0.0,ahy001
6,Livianos,0.0,ahy001
6,Menores,0.0,ahy001
6,Pesados,0.0,ahy001
6,Remolques y SemiR,0.0,ahy001
7,Hibridos y Electricos,0.0,ahy001
7,Livianos,0.0,ahy001
7,Menores,0.0,ahy001
7,Pesados,0.0,ahy001
7,Remolques y SemiR,0.43491409375937345,ahy001
0,Hibridos y Electricos,0.0,ahy002
0,Livianos,0.0,ahy002
0,Menores,0.4156516385810623,ahy002
0,Pesados,0.0,ahy002
0,Remolques y SemiR,0.0,ahy002
1,Hibridos y Electricos,0.0,ahy002
1,Livianos,0.0,ahy002
1,Menores,0.0,ahy002
1,Pesados,0.0,ahy002
1,Remolques y SemiR,0.0,ahy002
2,Hibridos y Electricos,0.0,ahy002
2,Livianos,0.0,ahy002
2,Menores,0.0,ahy002
2,Pesados,-0.3158054158161552,ahy002
2,Remolques y SemiR,0.0,ahy002
3,Hibridos y Electricos,0.0,ahy002
3,Livianos,0.0,ahy002
3,Menores,0.0,ahy002
3,Pesados,0.0,ahy002
3,Remolques y SemiR,0.0,ahy002
4,Hibridos y Electricos,0.0,ahy002
4,Livianos,0.0,ahy002
4,Menores,0.0,ahy002
4,Pesados,0.0,ahy002
4,Remolques y SemiR,0.0,ahy002
5,Hibridos y Electricos,0.0,ahy002
5,Livianos,0.0,ahy002
5,Menores,0.0,ahy002
5,Pesados,0.0,ahy002
5,Remolques y SemiR,0.0,ahy002
6,Hibridos y Electricos,0.0,ahy002
6,Livianos,0.0,ahy002
6,Menores,0.0,ahy002
6,Pesados,0.0,ahy002
6,Remolques y SemiR,0.4655878262392305,ahy002
7,Hibridos y Electricos,-0.3917990485180108,ahy002
7,Livianos,-0.4123126600529028,ahy002
7,Menores,0.0,ahy002
7,Pesados,0.0,ahy002
7,Remolques y SemiR,0.0,ahy002
0,Hibridos y Electricos,0.0,ahy003
0,Livianos,0.0,ahy003
0,Menores,0.0,ahy003
0,Pesados,0.0,ahy003
0,Remolques y SemiR,0.0,ahy003
1,Hibridos y Electricos,0.0,ahy003
1,Livianos,0.0,ahy003
1,Menores,0.0,ahy003
1,Pesados,0.0,ahy003
1,Remolques y SemiR,0.0,ahy003
2,Hibridos y Electricos,0.0,ahy003
2,Livianos,-0.20562625168901288,ahy003
2,Menores,0.0,ahy003
2,Pesados,-0.1964939556630458,ahy003
2,Remolques y SemiR,0.16291108201837165,ahy003
3,Hibridos y Electricos,0.0,ahy003
3,Livianos,0.0,ahy003
3,Menores,0.0,ahy003
3,Pesados,0.0,ahy003
3,Remolques y SemiR,0.0,ahy003
4,Hibridos y Electricos,0.0,ahy003
4,Livianos,0.0,ahy003
4,Menores,0.0,ahy003
4,Pesados,0.0,ahy003
4,Remolques y SemiR,0.0,ahy003
5,Hibridos y Electricos,0.0,ahy003
5,Livianos,0.0,ahy003
5,Menores,-0.21447697490287504,ahy003
5,Pesados,0.0,ahy003
5,Remolques y SemiR,0.0,ahy003
6,Hibridos y Electricos,0.0,ahy003
6,Livianos,0.0,ahy003
6,Menores,0.0,ahy003
6,Pesados,0.0,ahy003
6,Remolques y SemiR,0.0,ahy003
7,Hibridos y Electricos,-0.17840924033586034,ahy003
7,Livianos,0.0,ahy003
7,Menores,0.0,ahy003
7,Pesados,0.0,ahy003
7,Remolques y SemiR,0.0,ahy003
0,Hibridos y Electricos,-0.4501201902347868,ahy004
0,Livianos,0.0,ahy004
0,Menores,0.0,ahy004
0,Pesados,0.0,ahy004
0,Remolques y SemiR,0.0,ahy004
1,Hibridos y Electricos,0.0,ahy004
1,Livianos,0.0,ahy004
1,Menores,0.0,ahy004
1,Pesados,0.0,ahy004
1,Remolques y SemiR,0.0,ahy004
2,Hibridos y Electricos,0.0,ahy004
2,Livianos,0.0,ahy004
2,Menores,0.0,ahy004
2,Pesados,-0.1882990640517112,ahy004
2,Remolques y SemiR,0.0,ahy004
3,Hibridos y Electricos,0.0,ahy004
3,Livianos,0.0,ahy004
3,Menores,0.0,ahy004
3,Pesados,0.0,ahy004
3,Remolques y SemiR,0.4933395463010943,ahy004
4,Hibridos y Electricos,0.0,ahy004
4,Livianos,0.0,ahy004
4,Menores,0.0,ahy004
4,Pesados,0.0,ahy004
4,Remolques y SemiR,0.0,ahy004
5,Hibridos y Electricos,0.0,ahy004
5,Livianos,0.0,ahy004
5,Menores,0.140323620958383,ahy004
5,Pesados,0.0,ahy004
5,Remolques y SemiR,0.0,ahy004
6,Hibridos y Electricos,0.0,ahy004
6,Livianos,0.0,ahy004
6,Menores,0.0,ahy004
6,Pesados,0.0,ahy004
6,Remolques y SemiR,0.0,ahy004
7,Hibridos y Electricos,0.0,ahy004
7,Livianos,-0.3471349228239942,ahy004
7,Menores,0.0,ahy004
7,Pesados,0.0,ahy004
7,Remolques y SemiR,0.0,ahy004
0,Hibridos y Electricos,0.0,ahy005
0,Livianos,0.0,ahy005
0,Menores,0.0,ahy005
0,Pesados,0.0,ahy005
0,Remolques y SemiR,0.0,ahy005
1,Hibridos y Electricos,0.0,ahy005
1,Livianos,0.0,ahy005
1,Menores,0.0,ahy005
1,Pesados,0.0,ahy005
1,Remolques y SemiR,0.0,ahy005
2,Hibridos y Electricos,0.0,ahy005
2,Livianos,0.0,ahy005
2,Menores,0.0,ahy005
2,Pesados,-0.23138592467210675,ahy005
2,Remolques y SemiR,0.0,ahy005
3,Hibridos y Electricos,0.0,ahy005
3,Livianos,0.0,ahy005
3,Menores,0.0,ahy005
3,Pesados,0.0,ahy005
3,Remolques y SemiR,0.0,ahy005
4,Hibridos y Electricos,0.0,ahy005
4,Livianos,0.0,ahy005
4,Menores,0.0,ahy005
4,Pesados,0.0,ahy005
4,Remolques y SemiR,0.0,ahy005
5,Hibridos y Electricos,0.0,ahy005
5,Livianos,0.0,ahy005
5,Menores,0.0,ahy005
5,Pesados,0.0,ahy005
5,Remolques y SemiR,0.0,ahy005
6,Hibridos y Electricos,0.0,ahy005
6,Livianos,-0.21571807472402724,ahy005
6,Menores,0.0,ahy005
6,Pesados,0.0,ahy005
6,Remolques y SemiR,0.0,ahy005
7,Hibridos y Electricos,-0.46591304070920503,ahy005
7,Livianos,0.0,ahy005
7,Menores,0.19763812628289032,ahy005
7,Pesados,0.0,ahy005
7,Remolques y SemiR,0.5025614461661618,ahy005
0,Hibridos y Electricos,0.0,ahy006
0,Livianos,0.0,ahy006
0,Menores,0.0,ahy006
0,Pesados,0.0,ahy006
0,Remolques y SemiR,0.0,ahy006
1,Hibridos y Electricos,0.0,ahy006
1,Livianos,0.0,ahy006
1,Menores,0.0,ahy006
1,Pesados,0.0,ahy006
1,Remolques y SemiR,0.0,ahy006
2,Hibridos y Electricos,0.0,ahy006
2,Livianos,0.0,ahy006
2,Menores,0.0,ahy006
2,Pesados,0.0,ahy006
2,Remolques y SemiR,0.0,ahy006
3,Hibridos y Electricos,0.0,ahy006
3,Livianos,0.0,ahy006
3,Menores,0.0,ahy006
3,Pesados,0.0,ahy006
3,Remolques y SemiR,0.0,ahy006
4,Hibridos y Electricos,0.0,ahy006
4,Livianos,0.0,ahy006
4,Menores,0.0,ahy006
4,Pesados,0.0,ahy006
4,Remolques y SemiR,0.0,ahy006
5,Hibridos y Electricos,0.0,ahy006
5,Livianos,-0.439011198646556,ahy006
5,Menores,0.0,ahy006
5,Pesados,-0.6185052146128882,ahy006
5,Remolques y SemiR,0.0,ahy006
6,Hibridos y Electricos,0.0,ahy006
6,Livianos,0.0,ahy006
6,Menores,0.7227791400741839,ahy006
6,Pesados,0.0,ahy006
6,Remolques y SemiR,0.5121587843506675,ahy006
7,Hibridos y Electricos,-0.6064873001534772,ahy006
7,Livianos,0.0,ahy006
7,Menores,0.0,ahy006
7,Pesados,0.0,ahy006
7,Remolques y SemiR,0.0,ahy006
0,Hibridos y Electricos,0.0,ahy007
0,Livianos,0.0,ahy007
0,Menores,0.0,ahy007
0,Pesados,0.0,ahy007
0,Remolques y SemiR,0.0,ahy007
1,Hibridos y Electricos,0.0,ahy007
1,Livianos,0.0,ahy007
1,Menores,0.0,ahy007
1,Pesados,0.0,ahy007
1,Remolques y SemiR,0.0,ahy007
2,Hibridos y Electricos,-0.35369439186319046,ahy007
2,Livianos,0.0,ahy007
2,Menores,0.0,ahy007
2,Pesados,0.0,ahy007
2,Remolques y SemiR,0.0,ahy007
3,Hibridos y Electricos,0.0,ahy007
3,Livianos,0.0,ahy007
3,Menores,0.0,ahy007
3,Pesados,0.0,ahy007
3,Remolques y SemiR,0.33500985297749786,ahy007
4,Hibridos y Electricos,0.0,ahy007
4,Livianos,-0.21153543480019005,ahy007
4,Menores,0.0,ahy007
4,Pesados,0.0,ahy007
4,Remolques y SemiR,0.0,ahy007
5,Hibridos y Electricos,0.0,ahy007
5,Livianos,0.0,ahy007
5,Menores,0.3045371685839099,ahy007
5,Pesados,0.0,ahy007
5,Remolques y SemiR,0.0,ahy007
6,Hibridos y Electricos,0.0,ahy007
6,Livianos,0.0,ahy007
6,Menores,0.0,ahy007
6,Pesados,-0.16452801229175484,ahy007
6,Remolques y SemiR,0.0,ahy007
7,Hibridos y Electricos,0.0,ahy007
7,Livianos,0.0,ahy007
7,Menores,0.0,ahy007
7,Pesados,0.0,ahy007
7,Remolques y SemiR,0.0,ahy007
0,Hibridos y Electricos,0.0,ahy008
0,Livianos,0.0,ahy008
0,Menores,0.0,ahy008
0,Pesados,0.0,ahy008
0,Remolques y SemiR,0.0,ahy008
1,Hibridos y Electricos,0.0,ahy008
1,Livianos,0.0,ahy008
1,Menores,0.0,ahy008
1,Pesados,0.0,ahy008
1,Remolques y SemiR,0.0,ahy008
2,Hibridos y Electricos,0.0,ahy008
2,Livianos,0.4176120710785079,ahy008
2,Menores,0.2307532317077112,ahy008
2,Pesados,0.0,ahy008
2,Remolques y SemiR,0.0,ahy008
3,Hibridos y Electricos,0.0,ahy008
3,Livianos,0.0,ahy008
3,Menores,0.0,ahy008
3,Pesados,0.0,ahy008
3,Remolques y SemiR,0.0,ahy008
4,Hibridos y Electricos,0.0,ahy008
4,Livianos,0.0,ahy008
4,Menores,0.0,ahy008
4,Pesados,0.0,ahy008
4,Remolques y SemiR,0.0,ahy008
5,Hibridos y Electricos,0.0,ahy008
5,Livianos,0.0,ahy008
5,Menores,0.0,ahy008
5,Pesados,0.0,ahy008
5,Remolques y SemiR,0.0,ahy008
6,Hibridos y Electricos,-0.350528425713171,ahy008
6,Livianos,0.0,ahy008
6,Menores,0.0,ahy008
6,Pesados,-0.3085740790390444,ahy008
6,Remolques y SemiR,0.2207356993585341,ahy008
7,Hibridos y Electricos,0.0,ahy008
7,Livianos,0.0,ahy008
7,Menores,0.0,ahy008
7,Pesados,0.0,ahy008
7,Remolques y SemiR,0.0,ahy008
0,Hibridos y Electricos,0.0,ahy009
0,Livianos,0.0,ahy009
0,Menores,0.0,ahy009
0,Pesados,0.0,ahy009
0,Remolques y SemiR,0.0,ahy009
1,Hibridos y Electricos,0.0,ahy009
1,Livianos,0.0,ahy009
1,Menores,0.0,ahy009
1,Pesados,0.0,ahy009
1,Remolques y SemiR,0.0,ahy009
2,Hibridos y Electricos,0.0,ahy009
2,Livianos,-0.23072703174478942,ahy009
2,Menores,0.0,ahy009
2,Pesados,0.0,ahy009
2,Remolques y SemiR,0.0,ahy009
3,Hibridos y Electricos,0.0,ahy009
3,Livianos,0.0,ahy009
3,Menores,0.0,ahy009
3,Pesados,0.0,ahy009
3,Remolques y SemiR,0.19209573421176468,ahy009
4,Hibridos y Electricos,0.0,ahy009
4,Livianos,0.0,ahy009
4,Menores,0.22950812040661692,ahy009
4,Pesados,0.0,ahy009
4,Remolques y SemiR,0.0,ahy009
5,Hibridos y Electricos,0.0,ahy009
5,Livianos,0.0,ahy009
5,Menores,0.0,ahy009
5,Pesados,-0.3223647035026787,ahy009
5,Remolques y SemiR,0.0,ahy009
6,Hibridos y Electricos,0.0,ahy009
6,Livianos,0.0,ahy009
6,Menores,0.0,ahy009
6,Pesados,0.0,ahy009
6,Remolques y SemiR,0.0,ahy009
7,Hibridos y Electricos,-0.189683181183196,ahy009
7,Livianos,0.0,ahy009
7,Menores,0.0,ahy009
7,Pesados,0.0,ahy009
7,Remolques y SemiR,0.0,ahy009
0,Hibridos y Electricos,0.0,ahy010
0,Livianos,0.0,ahy010
0,Menores,0.24909473210184102,ahy010
0,Pesados,0.18566418841304624,ahy010
0,Remolques y SemiR,0.0,ahy010
1,Hibridos y Electricos,0.0,ahy010
1,Livianos,0.0,ahy010
1,Menores,0.0,ahy010
1,Pesados,0.0,ahy010
1,Remolques y SemiR,0.0,ahy010
2,Hibridos y Electricos,0.0,ahy010
2,Livianos,0.0,ahy010
2,Menores,0.0,ahy010
2,Pesados,0.0,ahy010
2,Remolques y SemiR,0.0,ahy010
3,Hibridos y Electricos,-0.2140020827027415,ahy010
3,Livianos,0.0,ahy010
3,Menores,0.0,ahy010
3,Pesados,0.0,ahy010
3,Remolques y SemiR,0.0,ahy010
4,Hibridos y Electricos,0.0,ahy010
4,Livianos,0.0,ahy010
4,Menores,0.0,ahy010
4,Pesados,0.0,ahy010
4,Remolques y SemiR,0.0,ahy010
5,Hibridos y Electricos,0.0,ahy010
5,Livianos,0.0,ahy010
5,Menores,0.0,ahy010
5,Pesados,0.0,ahy010
5,Remolques y SemiR,0.2776213958075954,ahy010
6,Hibridos y Electricos,0.0,ahy010
6,Livianos,0.0,ahy010
6,Menores,0.0,ahy010
6,Pesados,0.0,ahy010
6,Remolques y SemiR,0.0,ahy010
7,Hibridos y Electricos,0.0,ahy010
7,Livianos,-0.24443169902579384,ahy010
7,Menores,0.0,ahy010
7,Pesados,0.0,ahy010
7,Remolques y SemiR,0.0,ahy010
0,Hibridos y Electricos,0.0,ahy011
0,Livianos,0.0,ahy011
0,Menores,0.0,ahy011
0,Pesados,0.12171903555975887,ahy011
0,Remolques y SemiR,0.0,ahy011
1,Hibridos y Electricos,0.0,ahy011
1,Livianos,0.0,ahy011
1,Menores,0.0,ahy011
1,Pesados,0.0,ahy011
1,Remolques y SemiR,0.0,ahy011
2,Hibridos y Electricos,0.0,ahy011
2,Livianos,0.0,ahy011
2,Menores,0.284440005750424,ahy011
2,Pesados,0.0,ahy011
2,Remolques y SemiR,0.44581603414987575,ahy011
3,Hibridos y Electricos,0.0,ahy011
3,Livianos,0.0,ahy011
3,Menores,0.0,ahy011
3,Pesados,0.0,ahy011
3,Remolques y SemiR,0.0,ahy011
4,Hibridos y Electricos,0.0,ahy011
4,Livianos,0.0,ahy011
4,Menores,0.0,ahy011
4,Pesados,0.0,ahy011
4,Remolques y SemiR,0.0,ahy011
5,Hibridos y Electricos,0.0,ahy011
5,Livianos,0.0,ahy011
5,Menores,0.0,ahy011
5,Pesados,0.0,ahy011
5,Remolques y SemiR,0.0,ahy011
6,Hibridos y Electricos,-0.24646648507886484,ahy011
6,Livianos,0.0,ahy011
6,Menores,0.0,ahy011
6,Pesados,0.0,ahy011
6,Remolques y SemiR,0.0,ahy011
7,Hibridos y Electricos,0.0,ahy011
7,Livianos,-0.13903300135116903,ahy011
7,Menores,0.0,ahy011
7,Pesados,0.0,ahy011
7,Remolques y SemiR,0.0,ahy011
0,Hibridos y Electricos,0.0,ahy012
0,Livianos,0.0,ahy012
0,Menores,0.0,ahy012
0,Pesados,0.0,ahy012
0,Remolques y SemiR,0.0,ahy012
1,Hibridos y Electricos,0.0,ahy012
1,Livianos,0.0,ahy012
1,Menores,0.0,ahy012
1,Pesados,0.0,ahy012
1,Remolques y SemiR,0.0,ahy012
2,Hibridos y Electricos,0.0,ahy012
2,Livianos,0.0,ahy012
2,Menores,0.0,ahy012
2,Pesados,0.0,ahy012
2,Remolques y SemiR,0.0,ahy012
3,Hibridos y Electricos,0.0,ahy012
3,Livianos,0.44528707071008217,ahy012
3,Menores,0.0,ahy012
3,Pesados,0.45356441685453136,ahy012
3,Remolques y SemiR,0.0,ahy012
4,Hibridos y Electricos,0.0,ahy012
4,Livianos,0.0,ahy012
4,Menores,0.0,ahy012
4,Pesados,0.0,ahy012
4,Remolques y SemiR,0.0,ahy012
5,Hibridos y Electricos,0.0,ahy012
5,Livianos,0.0,ahy012
5,Menores,0.48024873588256295,ahy012
5,Pesados,0.0,ahy012
5,Remolques y SemiR,0.0,ahy012
6,Hibridos y Electricos,-0.3724773999717494,ahy012
6,Livianos,0.0,ahy012
6,Menores,0.0,ahy012
6,Pesados,0.0,ahy012
6,Remolques y SemiR,0.0,ahy012
7,Hibridos y Electricos,0.0,ahy012
7,Livianos,0.0,ahy012
7,Menores,0.0,ahy012
7,Pesados,0.0,ahy012
7,Remolques y SemiR,0.45633394573117436,ahy012
0,Hibridos y Electricos,0.0,ak001
0,Livianos,0.0,ak001
0,Menores,0.0,ak001
0,Pesados,-0.22622761481162582,ak001
0,Remolques y SemiR,0.0,ak001
1,Hibridos y Electricos,0.0,ak001
1,Livianos,0.0,ak001
1,Menores,0.0,ak001
1,Pesados,0.0,ak001
1,Remolques y SemiR,0.0,ak001
2,Hibridos y Electricos,0.0,ak001
2,Livianos,-0.27770470385532037,ak001
2,Menores,0.0,ak001
2,Pesados,0.0,ak001
2,Remolques y SemiR,0.1995196568828053,ak001
3,Hibridos y Electricos,0.0,ak001
3,Livianos,0.0,ak001
3,Menores,0.0,ak001
3,Pesados,0.0,ak001
3,Remolques y SemiR,0.0,ak001
4,Hibridos y Electricos,0.0,ak001
4,Livianos,0.0,ak001
4,Menores,0.0,ak001
4,Pesados,0.0,ak001
4,Remolques y SemiR,0.0,ak001
5,Hibridos y Electricos,0.0,ak001
5,Livianos,0.0,ak001
5,Menores,0.0,ak001
5,Pesados,0.0,ak001
5,Remolques y SemiR,0.0,ak001
6,Hibridos y Electricos,0.0,ak001
6,Livianos,0.0,ak001
6,Menores,0.3211622382055081,ak001
6,Pesados,0.0,ak001
6,Remolques y SemiR,0.0,ak001
7,Hibridos y Electricos,-0.3133433481450234,ak001
7,Livianos,0.0,ak001
7,Menores,0.0,ak001
7,Pesados,0.0,ak001
7,Remolques y SemiR,0.0,ak001
0,Hibridos y Electricos,0.0,ami001
0,Livianos,0.0,ami001
0,Menores,0.0,ami001
0,Pesados,0.0,ami001
0,Remolques y SemiR,0.0,ami001
1,Hibridos y Electricos,0.0,ami001
1,Livianos,0.0,ami001
1,Menores,0.0,ami001
1,Pesados,0.0,ami001
1,Remolques y SemiR,0.0,ami001
2,Hibridos y Electricos,0.0,ami001
